charger_id,station_id,charger_name,type,power_rating_kw,price,currency,symbol,price_display,last_used_on,connector_count,available_connector_count
69263,15688,RR Infra 11kw AC -2,AC,11.0,20.0,INR,₹,₹ 20.0,,1,0
69264,15688,RR Infra 22kw AC - 1,AC,22.0,20.0,INR,₹,₹ 20.0,,1,0
69266,15690,SHAARVIS STRR FUEL ZONE,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
69275,15694,YHB Spider_Punjagutta 1,DC,7.0,21.99,INR,₹,₹ 21.99,21/05/2026,1,1
69276,15694,YHB Spider_Punjagutta 2,DC,120.0,21.99,INR,₹,₹ 21.99,19/05/2026,1,1
69277,15694,YHB Spider_Punjagutta 3,DC,120.0,21.99,INR,₹,₹ 21.99,15/05/2026,1,1
69289,15695,TCZ TS | Hyderabad  | BMW - Kun Motoren Pvt Ltd 1,DC,72.0,21.5,INR,₹,₹ 21.5,30/04/2026,2,2
69290,15696,TCZ MH | Kolhapur | Burger King 1,DC,60.0,21.5,INR,₹,₹ 21.5,,2,0
69291,15696,TCZ MH | Kolhapur | Burger King 2,DC,120.0,21.5,INR,₹,₹ 21.5,,2,0
69298,15697,CMD chargeMOD | Tirupathi Airport EVCS 1,DC,60.0,20.88,INR,₹,₹ 20.88,29/04/2026,2,0
69300,15698,CMD chargeMOD | CHARGE HUB | Venkatachalam 1,DC,60.0,20.88,INR,₹,₹ 20.88,18/05/2026,2,2
69305,15699,CMD chargeMOD | GANGAI EVCS | Gangaikonda 1,DC,120.0,20.88,INR,₹,₹ 20.88,06/05/2026,2,0
69308,15700,CMD chargeMOD | AAHA eV 1 | Puducherry 1,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
69311,15701,CMD chargeMOD | Rekha Gang Sheti EVCS | ASHTI 1,DC,120.0,20.88,INR,₹,₹ 20.88,,2,2
69314,15702,CMD chargeMOD | GANGASAGAR EV CHARGING STATION | BEED | MAHARASTRA 1,DC,120.0,20.88,INR,₹,₹ 20.88,13/05/2026,2,2
69316,15703,CMD chargeMOD | Riviera Beach Resort | Chirala 1,AC,7.0,13.0,INR,₹,₹ 13.0,14/05/2026,1,1
69317,15704,CMD chargeMOD | SANJANA TOWERS EVCS | Tirupati 1,AC,7.0,13.0,INR,₹,₹ 13.0,,1,0
69318,15704,CMD chargeMOD | SANJANA TOWERS EVCS | Tirupati 2,AC,7.0,13.0,INR,₹,₹ 13.0,,1,0
69319,15705,CMD chargeMOD | MELLOW RESORTS EVCS | Puducherry 1,DC,120.0,20.88,INR,₹,₹ 20.88,17/05/2026,2,2
69320,15706,CMD chargeMOD | AWANTIKA  EV CHARGING STATION | TEMBHURNI | PUNE 1,DC,120.0,20.88,INR,₹,₹ 20.88,18/05/2026,2,2
69321,15707,CMD chargeMOD | Rriviera EVCS | Chirala 1,AC,3.0,13.0,INR,₹,₹ 13.0,,1,0
69323,15708,CMD chargeMOD | CPWD Holiday Home EVCS | Udaipur 1,DC,30.0,20.88,INR,₹,₹ 20.88,,1,1
69324,15709,CMD chargeMOD | Mallareddy Health City EVCS | Suraram 1,DC,120.0,20.88,INR,₹,₹ 20.88,21/05/2026,2,2
69325,15709,CMD chargeMOD | Mallareddy Health City EVCS | Suraram 2,AC,13.0,13.0,INR,₹,₹ 13.0,20/05/2026,3,3
2674,1571,M&M Meet Associates DC Charger,DC,120.0,21.99,INR,₹,₹ 21.99,21/05/2026,2,2
69326,15710,CMD chargeMOD | LAXMI COLD STORAGE EVCS | Nagpur 1,DC,120.0,20.88,INR,₹,₹ 20.88,13/05/2026,2,2
69327,15711,CMD chargeMOD | SINGH EV CHARGING STATION 1,DC,30.0,20.88,INR,₹,₹ 20.88,05/05/2026,1,0
69328,15711,CMD chargeMOD | SINGH EV CHARGING STATION 2,AC,10.0,13.0,INR,₹,₹ 13.0,09/05/2026,2,2
69329,15712,CMD chargeMOD | Hotel Kalkai Krupa EVCS | Khed 1,DC,120.0,20.88,INR,₹,₹ 20.88,,2,0
69330,15713,CMD chargeMOD | Olive Greens EVCS | Gota 1,DC,30.0,20.88,INR,₹,₹ 20.88,,1,1
69334,15713,CMD chargeMOD | Olive Greens EVCS | Gota 4,DC,30.0,20.88,INR,₹,₹ 20.88,,1,1
69335,15713,CMD chargeMOD | Olive Greens EVCS | Gota 5,DC,30.0,20.88,INR,₹,₹ 20.88,,1,0
69331,15713,CMD chargeMOD | Olive Greens EVCS | Gota 2,AC,9.0,13.0,INR,₹,₹ 13.0,,3,0
69332,15713,CMD chargeMOD | Olive Greens EVCS | Gota 3,AC,9.0,13.0,INR,₹,₹ 13.0,,3,0
69333,15714,CMD chargeMOD |  Vishu Shopping Mall EVCS | Nalgonda 1,DC,30.0,20.88,INR,₹,₹ 20.88,20/05/2026,1,1
69336,15715,CMD chargeMOD | Gnana Power Solutions EVCS 1,DC,120.0,20.88,INR,₹,₹ 20.88,,2,0
69337,15716,CMD chargeMOD | ABHIVANTURES EVCS | Bangalore 1,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
69338,15716,CMD chargeMOD | ABHIVANTURES EVCS | Bangalore 2,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
69339,15716,CMD chargeMOD | ABHIVANTURES EVCS | Bangalore 3,AC,7.0,13.0,INR,₹,₹ 13.0,11/05/2026,1,1
69340,15716,CMD chargeMOD | ABHIVANTURES EVCS | Bangalore 4,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
69341,15716,CMD chargeMOD | ABHIVANTURES EVCS | Bangalore 5,AC,3.0,13.0,INR,₹,₹ 13.0,,1,1
69343,15716,CMD chargeMOD | ABHIVANTURES EVCS | Bangalore 6,AC,3.0,13.0,INR,₹,₹ 13.0,,1,1
69342,15717,CMD chargeMOD | La Green Apartment EVCS | Manikonda 1,AC,7.0,13.0,INR,₹,₹ 13.0,,1,1
2598,1572,JEM Mall DC Charger,DC,60.0,21.99,INR,₹,₹ 21.99,19/05/2026,1,1
69349,15720,SR - GOW - Charger 1,DC,120.0,25.0,INR,₹,₹ 25.0,20/05/2026,2,0
69350,15720,SR - GOW - Charger 2,DC,120.0,25.0,INR,₹,₹ 25.0,20/05/2026,2,0
69346,15721,SRIRANGA ENTERPRISES,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
69347,15722,DOSHI AUTOMOBILES,DC,60.0,14.0,INR,₹,₹ 14.0,21/05/2026,2,0
69348,15723,SREENIVASA ENTERPRISES,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
69353,15724,KRUTHI SERVICE STATION,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
69365,15725,Sir Jadeja DC Charger,DC,120.0,21.99,INR,₹,₹ 21.99,,2,0
69354,15726,MAITHREYI,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69355,15727,SHIRISH SAI ENTERPRISES,DC,120.0,14.0,INR,₹,₹ 14.0,,2,2
69356,15728,RAMWATI FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69357,15729,RAMWATI AUTOMOBILES,DC,120.0,14.0,INR,₹,₹ 14.0,20/05/2026,2,0
69359,15730,BHAGYALAKSHMI PETROLEUM,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69362,15732,NAGAPOOJA OI,DC,60.0,14.0,INR,₹,₹ 14.0,,2,0
69363,15733,BHARAT PETRO STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69364,15734,BP-CHIKKABALLAPUR 2,DC,120.0,14.0,INR,₹,₹ 14.0,20/05/2026,2,2
69366,15735,MPC Mannat Haveli Murthal (Charge_IN by Mahindra) 1,DC,360.0,20.0,INR,₹,₹ 20.0,21/05/2026,2,2
69367,15735,MPC Mannat Haveli Murthal (Charge_IN by Mahindra) 2,DC,360.0,20.0,INR,₹,₹ 20.0,21/05/2026,2,2
69369,15736,CHG The Food Garden - ChargeJet 2,DC,320.0,22.5,INR,₹,₹ 22.5,,2,2
69368,15736,CHG The Food Garden - ChargeJet 1,AC,88.0,21.5,INR,₹,₹ 21.5,,2,2
69370,15737,"YHB Hotel Highway King Neelka by Reliable Charge Hotel Highway King Neelka, F3Q2+3C, Neelka, jaipur , Rajasthan 303119 1",DC,120.0,21.0,INR,₹,₹ 21.0,12/05/2026,1,1
69371,15737,"YHB Hotel Highway King Neelka by Reliable Charge Hotel Highway King Neelka, F3Q2+3C, Neelka, jaipur , Rajasthan 303119 2",DC,120.0,21.0,INR,₹,₹ 21.0,12/05/2026,1,1
69372,15738,"YHB Shiva Dhaba Avneesh Sharma Barla by Reliable Charge NH-58, Roorkee Road, Purkaji, bypass, Barla, Muzaffarnagar , Uttar Pradesh 251307 1",DC,60.0,21.0,INR,₹,₹ 21.0,21/05/2026,1,1
69373,15738,"YHB Shiva Dhaba Avneesh Sharma Barla by Reliable Charge NH-58, Roorkee Road, Purkaji, bypass, Barla, Muzaffarnagar , Uttar Pradesh 251307 2",DC,60.0,21.0,INR,₹,₹ 21.0,19/05/2026,1,1
69374,15739,"YHB Shiva Dhaba Mama Yadav Athsaini by Reliable Charge Shiva Dhaba by Mama Yadav, NH 9, Athseni, Garhmukteshwar ,  Uttar Pradesh 245205 1",DC,120.0,21.0,INR,₹,₹ 21.0,08/05/2026,1,1
69375,15739,"YHB Shiva Dhaba Mama Yadav Athsaini by Reliable Charge Shiva Dhaba by Mama Yadav, NH 9, Athseni, Garhmukteshwar ,  Uttar Pradesh 245205 2",DC,120.0,21.0,INR,₹,₹ 21.0,08/05/2026,1,1
63031,1574,TDPL DC Charger 1,DC,30.0,21.0,INR,₹,₹ 21.0,20/05/2026,1,0
1125,1574,Pillar 60 TDPL Jaipur,AC,10.7,21.0,INR,₹,₹ 21.0,05/05/2026,2,2
69376,15740,"YHB Waghoba Eco Lodge by Reliable Charge Talu Bhadrawati, Village – Wadala Tukum, Post Office –  Astha, Tadoba, Maharashtra 442906 1",AC,22.0,18.0,INR,₹,₹ 18.0,,1,0
69377,15740,"YHB Waghoba Eco Lodge by Reliable Charge Talu Bhadrawati, Village – Wadala Tukum, Post Office –  Astha, Tadoba, Maharashtra 442906 2",AC,22.0,18.0,INR,₹,₹ 18.0,,1,0
69381,15741,YHB Gardenia Glory by Reliable Charge 4,DC,60.0,21.0,INR,₹,₹ 21.0,20/05/2026,1,0
69382,15741,YHB Gardenia Glory by Reliable Charge 5,DC,60.0,21.0,INR,₹,₹ 21.0,21/05/2026,1,0
69378,15741,YHB Gardenia Glory by Reliable Charge 1,AC,7.0,15.0,INR,₹,₹ 15.0,24/04/2026,1,1
69379,15741,YHB Gardenia Glory by Reliable Charge 2,AC,7.0,15.0,INR,₹,₹ 15.0,17/04/2026,1,1
69380,15741,YHB Gardenia Glory by Reliable Charge 3,AC,7.0,15.0,INR,₹,₹ 15.0,19/05/2026,1,0
69383,15742,SAS RJ | Jaipur | Go ElectriQ - 7 1,DC,360.0,21.0,INR,₹,₹ 21.0,20/05/2026,2,2
69384,15743,ION Gedi Route- IONCharge 1,DC,120.0,19.49,INR,₹,₹ 19.49,20/05/2026,2,0
69385,15744,SHIV SERVICE STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69386,15745,"YHB Spider_Kondapur_Boston Vijetha Midas Touch Apartments, White Field Rd, Kondapur, Venkat Enclave, Whitefields 1",DC,120.0,21.99,INR,₹,₹ 21.99,21/05/2026,1,1
69389,15745,"YHB Spider_Kondapur_Boston Vijetha Midas Touch Apartments, White Field Rd, Kondapur, Venkat Enclave, Whitefields 4",DC,120.0,21.99,INR,₹,₹ 21.99,18/05/2026,1,0
69387,15745,"YHB Spider_Kondapur_Boston Vijetha Midas Touch Apartments, White Field Rd, Kondapur, Venkat Enclave, Whitefields 2",AC,3.0,21.99,INR,₹,₹ 21.99,,1,1
69388,15745,"YHB Spider_Kondapur_Boston Vijetha Midas Touch Apartments, White Field Rd, Kondapur, Venkat Enclave, Whitefields 3",AC,3.0,21.99,INR,₹,₹ 21.99,,1,1
69390,15745,"YHB Spider_Kondapur_Boston Vijetha Midas Touch Apartments, White Field Rd, Kondapur, Venkat Enclave, Whitefields 5",AC,3.0,21.99,INR,₹,₹ 21.99,17/04/2026,1,1
69391,15746,AMK Travlounge Palakkad | PRABHAEV004N | 60 kW / Travlounge Palakkad | Prabha EV 9 1,DC,60.0,21.5,INR,₹,₹ 21.5,17/05/2026,1,1
69392,15746,AMK Travlounge Palakkad | PRABHAEV004N | 60 kW / Travlounge Palakkad | Prabha EV 9 2,DC,60.0,21.5,INR,₹,₹ 21.5,,1,1
69393,15746,AMK Travlounge Palakkad | PRABHAEV004N | 60 kW / Travlounge Palakkad | Prabha EV 9 3,DC,30.0,21.5,INR,₹,₹ 21.5,,1,1
69637,15746,AMK Travlounge Palakkad | PRABHAEV004N | 60 kW / Travlounge Palakkad | Prabha EV 9 5,DC,120.0,21.5,INR,₹,₹ 21.5,,2,2
69638,15746,AMK Travlounge Palakkad | PRABHAEV004N | 60 kW / Travlounge Palakkad | Prabha EV 9 6,DC,30.0,21.5,INR,₹,₹ 21.5,,2,2
69578,15746,AMK Travlounge Palakkad | PRABHAEV004N | 60 kW / Travlounge Palakkad | Prabha EV 9 4,AC,0.0,21.5,INR,₹,₹ 21.5,,1,1
69394,15747,AMK KC Charging | Prabha EV | 30 kW 1,DC,30.0,21.5,INR,₹,₹ 21.5,,1,0
69641,15747,AMK KC Charging | Prabha EV | 30 kW 2,DC,30.0,21.5,INR,₹,₹ 21.5,,1,0
69395,15748,AMK Travlounge Adimali | PBEV003 | 60 kW 1,DC,60.0,21.5,INR,₹,₹ 21.5,,1,1
69396,15748,AMK Travlounge Adimali | PBEV003 | 60 kW 2,DC,60.0,21.5,INR,₹,₹ 21.5,16/05/2026,1,1
69640,15748,AMK Travlounge Adimali | PBEV003 | 60 kW 3,DC,120.0,21.5,INR,₹,₹ 21.5,,2,2
69397,15749,AMK charge.ev | Prabha EV | 60 kW 1,DC,60.0,17.0,INR,₹,₹ 17.0,,1,0
69398,15749,AMK charge.ev | Prabha EV | 60 kW 2,DC,60.0,17.0,INR,₹,₹ 17.0,,1,0
69666,15749,AMK charge.ev | Prabha EV | 60 kW 3,DC,120.0,17.0,INR,₹,₹ 17.0,,2,0
69399,15750,AMK KKP Renewables | Prabha EV | 3.3 kW 1,AC,3.0,21.5,INR,₹,₹ 21.5,,1,1
69639,15750,AMK KKP Renewables | Prabha EV | 3.3 kW 2,AC,3.0,21.5,INR,₹,₹ 21.5,,1,1
69459,15752,EZECON AC 7.4,AC,7.4,11.99,INR,₹,₹ 11.99,15/04/2026,1,0
69442,15753,EESL Nagpur Inst. Of Engineers Metro Station 142kW CCS/CHAdeMO/T2,DC,142.0,20.0,INR,₹,₹ 20.0,20/05/2026,3,3
69452,15753,EESL Nagpur Inst. Of Engineers Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69453,15753,EESL Nagpur Inst. Of Engineers Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69454,15753,EESL Nagpur Inst. Of Engineers Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69444,15754,EESL Nagpur Jhansi Rani Square Metro Station 142kW CCS/CHAdeMO/T2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,3
69440,15755,Dharampeth College Metro Station 142kW CCS/CHAdeMO/T2,DC,426.0,20.0,INR,₹,₹ 20.0,,3,0
69441,15755,Dharampeth College Metro Station 15kW GBT,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69448,15755,Dharampeth College Metro Station 15kW GBT,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69451,15755,Dharampeth College Metro Station 15kW GBT,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69445,15756,EESL Nagpur Kasturchand Park Metro Station 142kW CCS/CHAdeMO/T2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,3
69518,15756,EESL Nagpur Kasturchand Park Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69519,15756,EESL Nagpur Kasturchand Park Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69722,15756,EESL Nagpur Kasturchand Park Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69446,15758,EESL Nagpur Nari Road Metro Station 142kW CCS/CHAdeMO/Type2-1,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69447,15758,EESL Nagpur Nari Road Metro Station 142kW CCS/CHAdeMO/T2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,3
69449,15759,EESL Nagpur Vaishnodevi Square Metro Station 142kW CCS/CHAdeMO/T2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69539,15759,EESL Nagpur Vaishnodevi Square Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69540,15759,EESL Nagpur Vaishnodevi Square Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69732,15759,EESL Nagpur Vaishnodevi Square Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
1126,1576,Hotel The Executive Inn DC Charger,DC,120.0,21.99,INR,₹,₹ 21.99,29/07/2025,2,0
1900,1576,Pillar 153 Hotel The Executive Inn AC Charger,AC,10.8,17.0,INR,₹,₹ 17.0,09/08/2025,2,0
69450,15760,EESL Nagpur Vasudev Nagar Metro Station 142kW CCS/CHAdeMO/T2,DC,142.0,20.0,INR,₹,₹ 20.0,21/05/2026,3,2
69541,15760,EESL Nagpur Vasudev Nagar Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69733,15760,EESL Nagpur Vasudev Nagar Metro Station 142kW CCS2/ChadeMO/Type2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69734,15760,EESL Nagpur Vasudev Nagar Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69735,15760,EESL Nagpur Vasudev Nagar Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69461,15761,CHG Anantara - ChargeJet 1,DC,320.0,22.5,INR,₹,₹ 22.5,20/05/2026,2,2
69462,15761,CHG Anantara - ChargeJet 2,AC,88.0,21.5,INR,₹,₹ 21.5,18/05/2026,2,2
69465,15763,AMK Chirayil Ultra | Prabha EV | 90 kW 1,DC,90.0,18.0,INR,₹,₹ 18.0,,1,0
69466,15763,AMK Chirayil Ultra | Prabha EV | 90 kW 2,DC,90.0,18.0,INR,₹,₹ 18.0,,1,0
69646,15763,AMK Chirayil Ultra | Prabha EV | 90 kW 3,DC,180.0,18.0,INR,₹,₹ 18.0,,2,0
69467,15764,AMK Kuttoth Enterprises | Prabha EV | 30 kW 1,DC,30.0,19.0,INR,₹,₹ 19.0,,1,0
69644,15764,AMK Kuttoth Enterprises | Prabha EV | 30 kW 2,DC,30.0,19.0,INR,₹,₹ 19.0,,1,0
69468,15765,AMK Ohmic Solar | Prabha EV | 3.3 kW 1,AC,3.0,16.0,INR,₹,₹ 16.0,17/05/2026,1,1
69647,15765,AMK Ohmic Solar | Prabha EV | 3.3 kW 2,AC,3.0,16.0,INR,₹,₹ 16.0,,1,1
69469,15766,AMK Chorode Bank | Prabha EV | 3.3 kW 1,AC,3.0,15.0,INR,₹,₹ 15.0,,1,0
69643,15766,AMK Chorode Bank | Prabha EV | 3.3 kW 2,AC,3.0,15.0,INR,₹,₹ 15.0,14/05/2026,1,0
69470,15767,AMK Krishna Enterprises | Prabha EV | 120 kW 1,DC,120.0,18.0,INR,₹,₹ 18.0,15/05/2026,1,1
69471,15767,AMK Krishna Enterprises | Prabha EV | 120 kW 2,DC,120.0,18.0,INR,₹,₹ 18.0,08/05/2026,1,1
69510,15767,AMK Krishna Enterprises | Prabha EV | 120 kW 3,DC,240.0,18.0,INR,₹,₹ 18.0,17/05/2026,2,2
69472,15768,AMK Kannur Bank | Prabha EV | 3.3 kW 1,AC,3.0,15.0,INR,₹,₹ 15.0,,1,0
69650,15768,AMK Kannur Bank | Prabha EV | 3.3 kW 2,AC,3.0,15.0,INR,₹,₹ 15.0,,1,0
69473,15769,AMK Becup | Prabha EV | 3.3 kW 1,AC,3.0,16.0,INR,₹,₹ 16.0,,1,1
69645,15769,AMK Becup | Prabha EV | 3.3 kW 2,AC,3.0,16.0,INR,₹,₹ 16.0,,1,1
69474,15770,AMK Kolayad Bank | Prabha EV | 3.3 kW 1,AC,3.0,15.0,INR,₹,₹ 15.0,,1,0
69648,15770,AMK Kolayad Bank | Prabha EV | 3.3 kW 2,AC,3.0,15.0,INR,₹,₹ 15.0,,1,0
69475,15771,AMK PRABHAEVAC00004 1,AC,3.0,21.5,INR,₹,₹ 21.5,,1,1
69642,15771,AMK PRABHAEVAC00004 2,AC,3.0,21.5,INR,₹,₹ 21.5,,1,1
69476,15772,AMK Tetra | Prabha EV | 30 kW 1,DC,30.0,1.0,INR,₹,₹ 1.0,,1,0
69480,15774,MPC BigBay India Highway Pitstop(Charge IN by Mahindra 1,DC,360.0,20.0,INR,₹,₹ 20.0,20/05/2026,2,1
69481,15774,MPC BigBay India Highway Pitstop(Charge IN by Mahindra 2,DC,360.0,20.0,INR,₹,₹ 20.0,21/05/2026,2,2
69487,15775,N.A.R.AGENCIES,DC,60.0,14.0,INR,₹,₹ 14.0,14/05/2026,2,2
69507,15776,Ezecon 30 KW + 30 KW DC,DC,60.0,16.99,INR,₹,₹ 16.99,21/05/2026,2,2
69508,15777,RASHMI DEVI FUELS,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69509,15778,Qutub Plaza DC Charger,DC,240.0,21.99,INR,₹,₹ 21.99,19/05/2026,2,2
69512,15779,KAMALMOHAN PETROLEUM,DC,60.0,14.0,INR,₹,₹ 14.0,14/04/2026,2,0
69513,15780,EZECON 30 KW DC FAST,DC,30.0,16.99,INR,₹,₹ 16.99,21/05/2026,1,0
69514,15781,EZECON 30 KW DC ,DC,30.0,16.99,INR,₹,₹ 16.99,18/05/2026,1,0
69515,15782,SHRI PVR FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69516,15783,JK FILLING STATION,DC,120.0,14.0,INR,₹,₹ 14.0,,2,0
69720,15784,EESL Nagpur Kapri Metro Station 142kW CCS2/ChadeMO/Type2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69721,15784,EESL Nagpur Kapri Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69517,15784,Kapri Metro Station 15kW GBT,AC,15.0,0.0,INR,₹,₹ 0,,1,0
69520,15785,EESL Nagpur Lokmanya Nagar Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69521,15785,EESL Nagpur Lokmanya Nagar Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69522,15785,EESL Nagpur Lokmanya Nagar Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69592,15785,Lokmanya Nagar Metro Station 142kW CCS/CHAdeMO/T2,DC,426.0,20.0,INR,₹,₹ 20.0,,3,0
69523,15786,EESL Nagpur Metro House Bunglow 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69524,15786,EESL Nagpur Metro House Bunglow 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69527,15787,EESL Nagpur Rahate Colony Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69528,15787,EESL Nagpur Rahate Colony Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69529,15787,EESL Nagpur Rahate Colony Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69593,15787,Rahate Colony Metro Station 142kW CCS/CHAdeMO/T2,DC,426.0,22.0,INR,₹,₹ 22.0,,3,0
69534,15788,EESL Nagpur Subhash Nagar Metro Station 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69535,15788,EESL Nagpur Subhash Nagar Metro Station 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69536,15788,EESL Nagpur Subhash Nagar Metro Station 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69594,15788,Subhash Nagar Metro Station 142kW CCS/CHAdeMO/T2,DC,426.0,20.0,INR,₹,₹ 20.0,,3,0
69542,15789,EESL AMC Near Gate 2 Kakariya Lake 142kW CCS2/ChadeMO/Type2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69543,15789,EESL AMC Near Gate 2 Kakariya Lake 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69544,15789,EESL AMC Near Gate 2 Kakariya Lake 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69545,15789,EESL AMC Near Gate 2 Kakariya Lake 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
1129,1579,Savoy Suites Manesar DC Charger,DC,120.0,21.99,INR,₹,₹ 21.99,21/05/2026,2,1
50004,1579,Savoy Suites Manesar BMW AC Charger 1,AC,22.0,18.49,INR,₹,₹ 18.49,20/05/2026,1,1
50005,1579,Savoy Suites Manesar BMW AC Charger 2,AC,22.0,18.49,INR,₹,₹ 18.49,21/05/2026,1,1
50006,1579,Savoy Suites Manesar BMW AC Charger 3,AC,22.0,18.49,INR,₹,₹ 18.49,21/05/2026,1,1
69546,15790,EESL AMC Nr. Kids City Kankariya Lake 142kW CCS2/ChadeMO/Type2,DC,142.0,20.0,INR,₹,₹ 20.0,19/05/2026,3,2
69547,15790,EESL AMC Nr. Kids City Kankariya Lake 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69548,15790,EESL AMC Nr. Kids City Kankariya Lake 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69549,15790,EESL AMC Nr. Kids City Kankariya Lake 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69550,15791,EESL Navrangpura Parking Complex 142kW CCS2/ChadeMO/Type2,DC,142.0,20.0,INR,₹,₹ 20.0,14/05/2026,3,3
69551,15791,EESL Navrangpura Parking Complex 15kW GBT-1,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69552,15791,EESL Navrangpura Parking Complex 15kW GBT-2,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69553,15791,EESL Navrangpura Parking Complex 15kW GBT-3,DC,15.0,20.0,INR,₹,₹ 20.0,,1,0
69736,15792,EESL Chennai Anna Nagar East Metro Station 142kW CCS2/ChadeMO/Type2-1,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69737,15792,EESL Chennai Anna Nagar East Metro Station 142kW CCS2/ChadeMO/Type2-2,DC,142.0,20.0,INR,₹,₹ 20.0,,3,0
69738,15792,EESL Chennai Anna Nagar East Metro Station 10kW AC001,AC,10.0,10.0,INR,₹,₹ 10.0,,1,0
69559,15794,EGW Charging Hub Near Vizag 2,DC,240.0,21.0,INR,₹,₹ 21.0,09/05/2026,1,0
69560,15794,EGW Charging Hub Near Vizag 3,DC,240.0,21.0,INR,₹,₹ 21.0,17/05/2026,1,1
69561,15794,EGW Charging Hub Near Vizag 4,DC,240.0,21.0,INR,₹,₹ 21.0,,1,1
69562,15794,EGW Charging Hub Near Vizag 5,DC,240.0,21.0,INR,₹,₹ 21.0,11/05/2026,1,1
69563,15794,EGW Charging Hub Near Vizag 6,DC,240.0,21.0,INR,₹,₹ 21.0,,1,1
